UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7895,L53997,L,302.5,314.1,1963,42.7,23,0,0,0,0,0,0
7896,M12362,M,302.5,314.0,1704,45.2,26,0,0,0,0,0,0
7897,M12363,M,302.5,314.1,1506,52.8,29,0,0,0,0,0,0
7898,L53998,L,302.6,314.1,1636,49.7,31,0,0,0,0,0,0
7899,H71538,H,302.6,314.1,1579,45.1,36,0,0,0,0,0,0
7900,L53999,L,302.6,314.1,2155,46.6,38,1,0,0,1,0,0
7901,L54000,L,302.6,314.1,1782,27.3,40,0,0,0,0,0,0
7902,M12364,M,302.6,314.1,1590,39.6,43,0,0,0,0,0,0
7903,H71539,H,302.7,314.2,1323,29.0,48,0,0,0,0,0,0
7904,M12365,M,302.6,314.1,1945,39.8,51,0,0,0,0,0,0
7905,H71540,H,302.6,314.1,1478,51.2,56,0,0,0,0,0,0
7906,L54001,L,302.5,314.0,1586,39.9,58,0,0,0,0,0,0
7907,M12366,M,302.5,314.0,1720,14.9,61,1,0,0,1,0,0
7908,H71541,H,302.6,314.1,1250,29.5,66,0,0,0,0,0,0
7909,M12367,M,302.6,314.1,1525,45.8,69,0,0,0,0,0,0
7910,L54002,L,302.6,314.1,1668,34.6,71,0,0,0,0,0,0
7911,H71542,H,302.6,314.1,1652,47.8,76,0,0,0,0,0,0
7912,L54003,L,302.6,314.1,1569,27.9,78,0,0,0,0,0,0
7913,L54004,L,302.7,314.1,1585,43.8,80,0,0,0,0,0,0
7914,H71543,H,302.7,314.2,1555,44.3,85,0,0,0,0,0,0
7915,H71544,H,302.6,314.1,1504,47.9,90,0,0,0,0,0,0
7916,H71545,H,302.6,314.1,1774,33.4,95,0,0,0,0,0,0
7917,H71546,H,302.7,314.2,1541,47.8,100,0,0,0,0,0,0
7918,L54005,L,302.7,314.2,1448,55.1,102,0,0,0,0,0,0
7919,H71547,H,302.7,314.2,1847,17.3,107,1,0,0,1,0,0
7920,L54006,L,302.7,314.2,1760,40.5,109,0,0,0,0,0,0
7921,M12368,M,302.8,314.3,1765,21.9,112,0,0,0,0,0,0
7922,L54007,L,302.8,314.3,1610,31.4,114,0,0,0,0,0,0
7923,H71548,H,302.8,314.3,1665,32.2,119,0,0,0,0,0,0
7924,M12369,M,302.7,310.5,1595,39.3,122,0,0,0,0,0,0
7925,H71549,H,302.7,314.3,1626,43.8,127,0,0,0,0,0,0
7926,L54008,L,302.7,314.2,1667,49.0,129,0,0,0,0,0,0
7927,L54009,L,302.7,314.2,1634,42.6,131,0,0,0,0,0,0
7928,L54010,L,302.7,314.2,1615,46.7,133,0,0,0,0,0,0
7929,L54011,L,302.7,314.2,1660,29.2,16,0,0,0,0,0,0
7930,M12370,M,302.7,314.2,1655,50.6,19,0,0,0,0,0,0
7931,L54012,L,302.7,314.2,1855,7.0,15,1,0,0,1,0,0
7932,M12371,M,302.7,314.2,1405,55.3,18,0,0,0,0,0,0
7933,L54013,L,302.7,314.2,1420,53.5,20,0,0,0,0,0,0
7934,L54014,L,302.7,314.2,1581,47.5,22,0,0,0,0,0,0
7935,M12372,M,302.7,314.1,1621,62.3,25,1,0,0,1,0,0
7936,L54015,L,302.7,314.2,1849,22.0,27,0,0,0,0,0,0
7937,L54016,L,302.7,314.2,1678,47.8,18,0,0,0,0,0,0
7938,L54017,L,302.7,314.2,1629,41.4,20,0,0,0,0,0,0
7939,L54018,L,302.8,314.3,1769,42.4,22,0,0,0,0,0,0
7940,M12373,M,302.7,314.2,1645,28.4,25,0,0,0,0,0,0
7941,L54019,L,302.7,314.2,1599,43.9,27,0,0,0,0,0,0
7942,L54020,L,302.8,314.3,1504,43.5,29,0,0,0,0,0,0
7943,M12374,M,302.8,314.3,1655,33.1,32,0,0,0,0,0,0
7944,M12375,M,302.8,314.3,1576,39.3,35,0,0,0,0,0,0
7945,M12376,M,302.8,314.3,1857,26.9,38,0,0,0,0,0,0
7946,L54021,L,302.9,314.4,1791,36.0,40,0,0,0,0,0,0
7947,H71550,H,302.9,314.4,1606,49.6,45,0,0,0,0,0,0
7948,L54022,L,302.9,314.4,1641,49.8,47,0,0,0,0,0,0
7949,L54023,L,302.9,314.4,1556,47.7,49,0,0,0,0,0,0
7950,H71551,H,302.9,314.4,1372,49.6,54,0,0,0,0,0,0
7951,M12377,M,302.9,314.4,1531,49.7,57,0,0,0,0,0,0
7952,M12378,M,302.9,314.4,1751,33.6,60,0,0,0,0,0,0
7953,H71552,H,302.9,314.4,1672,43.4,65,0,0,0,0,0,0
7954,L54024,L,302.8,314.4,1558,50.9,67,0,0,0,0,0,0
7955,H71553,H,302.8,314.4,1788,26.2,72,0,0,0,0,0,0
7956,M12379,M,302.8,314.4,2100,26.1,75,0,0,0,0,0,0
7957,L54025,L,302.9,314.4,1622,25.6,77,0,0,0,0,0,0
7958,L54026,L,302.9,314.4,1809,22.1,79,0,0,0,0,0,0
7959,L54027,L,302.9,314.4,1650,29.5,81,0,0,0,0,0,0
7960,H71554,H,302.9,314.4,1770,34.7,86,0,0,0,0,0,0
7961,L54028,L,302.9,311.6,1392,55.1,88,0,0,0,0,0,0
7962,L54029,L,302.9,314.4,1621,35.6,90,0,0,0,0,0,0
7963,M12380,M,302.9,314.4,1783,24.8,93,0,0,0,0,0,0
7964,M12381,M,302.9,314.4,1686,41.7,96,0,0,0,0,0,0
7965,L54030,L,302.8,314.4,1640,38.1,98,0,0,0,0,0,0
7966,H71555,H,302.9,314.4,1717,32.2,103,0,0,0,0,0,0
7967,M12382,M,302.9,314.4,1693,34.1,106,0,0,0,0,0,0
7968,H71556,H,302.9,314.4,1460,50.7,111,0,0,0,0,0,0
7969,L54031,L,302.9,314.4,1691,25.9,113,0,0,0,0,0,0
7970,L54032,L,302.9,314.4,1757,23.3,115,0,0,0,0,0,0
7971,M12383,M,302.9,314.5,1671,44.7,118,0,0,0,0,0,0
7972,L54033,L,302.9,314.5,1676,33.9,120,0,0,0,0,0,0
7973,M12384,M,303.0,314.5,1520,55.5,123,0,0,0,0,0,0
7974,L54034,L,303.0,314.6,1538,38.5,125,0,0,0,0,0,0
7975,M12385,M,303.0,314.6,1723,39.0,128,0,0,0,0,0,0
7976,H71557,H,303.0,314.6,1667,47.9,133,0,0,0,0,0,0
7977,H71558,H,303.0,314.6,1826,23.3,138,0,0,0,0,0,0
7978,H71559,H,303.0,314.6,1535,43.4,143,0,0,0,0,0,0
7979,H71560,H,303.0,314.6,1680,36.3,148,0,0,0,0,0,0
7980,L54035,L,303.0,314.6,1534,50.3,150,0,0,0,0,0,0
7981,L54036,L,303.0,314.6,1688,33.5,152,0,0,0,0,0,0
7982,H71561,H,302.9,314.6,1902,41.8,157,0,0,0,0,0,0
7983,H71562,H,303.0,314.6,1750,36.4,162,0,0,0,0,0,0
7984,H71563,H,302.9,314.6,1561,44.1,167,0,0,0,0,0,0
7985,M12386,M,303.0,314.6,1640,37.5,170,0,0,0,0,0,0
7986,L54037,L,303.0,314.6,1604,42.6,172,0,0,0,0,0,0
7987,H71564,H,303.0,314.6,1570,57.5,177,1,0,0,1,0,0
7988,H71565,H,303.0,314.6,1528,37.1,182,0,0,0,0,0,0
7989,M12387,M,303.0,314.6,2078,44.0,185,1,0,0,1,0,0
7990,H71566,H,302.9,314.5,1341,62.9,190,0,0,0,0,0,0
7991,M12388,M,302.9,314.5,1479,43.9,193,0,0,0,0,0,0
7992,H71567,H,302.9,314.5,1957,15.7,198,1,0,0,1,0,0
7993,L54038,L,303.0,314.6,1652,33.3,200,1,1,0,0,0,0
7994,H71568,H,303.0,314.6,1841,28.0,205,0,0,0,0,0,0
7995,L54039,L,303.0,314.6,1529,49.2,207,0,0,0,0,0,0
7996,L54040,L,302.9,314.6,1466,39.1,209,0,0,0,0,0,0
7997,L54041,L,302.9,314.5,1500,50.6,211,0,0,0,0,0,0
7998,L54042,L,302.9,314.5,1860,46.1,213,0,0,0,0,0,0
7999,L54043,L,302.9,314.5,1491,46.1,215,0,0,0,0,0,0
8000,H71569,H,302.9,314.5,1873,27.8,220,0,0,0,0,0,0
8001,M12389,M,302.9,310.9,1655,45.0,223,0,0,0,0,0,0
8002,H71570,H,303.0,314.6,1590,53.7,8,0,0,0,0,0,0
8003,L54044,L,302.9,314.5,1658,25.5,10,0,0,0,0,0,0
8004,L54045,L,302.9,314.5,1235,36.8,12,0,0,0,0,0,0
8005,M12390,M,302.9,314.5,1682,43.5,15,0,0,0,0,0,0
8006,M12391,M,302.9,314.5,1764,41.0,18,0,0,0,0,0,0
8007,M12392,M,302.8,314.4,1593,54.4,21,1,0,0,1,0,0
8008,H71571,H,302.9,314.4,1679,47.3,26,0,0,0,0,0,0
8009,H71572,H,302.9,314.5,1591,44.1,31,0,0,0,0,0,0
8010,M12393,M,302.8,314.4,1803,48.2,34,1,0,0,1,0,0
8011,H71573,H,302.8,314.4,1632,47.6,39,0,0,0,0,0,0
8012,M12394,M,302.8,314.4,1831,40.4,42,0,0,0,0,0,0
8013,M12395,M,302.8,314.3,1582,36.5,45,0,0,0,0,0,0
8014,L54046,L,302.7,314.3,1594,49.9,47,0,0,0,0,0,0
8015,L54047,L,302.7,310.4,1785,32.6,49,0,0,0,0,0,0
8016,L54048,L,302.8,314.4,1667,39.3,51,0,0,0,0,0,0
8017,M12396,M,302.8,314.3,1757,28.4,54,0,0,0,0,0,0
8018,M12397,M,302.7,314.3,1524,47.3,57,0,0,0,0,0,0
8019,L54049,L,302.7,314.3,1549,52.3,59,0,0,0,0,0,0
8020,M12398,M,302.7,314.3,1620,30.6,62,0,0,0,0,0,0
8021,L54050,L,302.7,314.2,1650,38.5,64,0,0,0,0,0,0
8022,L54051,L,302.7,314.2,1658,35.2,66,0,0,0,0,0,0
8023,H71574,H,302.7,314.3,1546,50.8,71,0,0,0,0,0,0
8024,L54052,L,302.7,314.2,1633,54.2,73,1,0,0,1,0,0
8025,L54053,L,302.7,310.8,1579,35.2,75,0,0,0,0,0,0
8026,L54054,L,302.6,314.1,1617,9.1,12,1,0,0,1,0,0
8027,L54055,L,302.6,314.1,1539,51.5,14,0,0,0,0,0,0
8028,M12399,M,302.6,314.1,2261,40.5,17,1,0,0,1,0,0
8029,H71575,H,302.5,314.1,1693,40.5,22,0,0,0,0,0,0
8030,M12400,M,302.5,314.0,1524,49.6,25,0,0,0,0,0,0
8031,M12401,M,302.5,314.0,1709,36.4,28,0,0,0,0,0,0
8032,L54056,L,302.6,314.0,1671,33.7,30,0,0,0,0,0,0
8033,M12402,M,302.6,314.1,1703,36.4,33,0,0,0,0,0,0
8034,L54057,L,302.6,314.1,1704,44.9,35,0,0,0,0,0,0
8035,L54058,L,302.6,314.1,1622,48.8,37,0,0,0,0,0,0
8036,H71576,H,302.5,314.1,1576,56.3,42,1,0,0,1,0,0
8037,L54059,L,302.5,314.0,1763,44.0,44,0,0,0,0,0,0
8038,L54060,L,302.5,314.0,1706,38.6,46,0,0,0,0,0,0
8039,L54061,L,302.4,313.9,1621,48.9,48,0,0,0,0,0,0
8040,H71577,H,302.4,313.9,1704,30.3,53,0,0,0,0,0,0
8041,L54062,L,302.4,314.0,1525,54.2,55,0,0,0,0,0,0
8042,L54063,L,302.5,314.0,1527,42.1,57,0,0,0,0,0,0
8043,H71578,H,302.5,314.0,1722,37.7,62,0,0,0,0,0,0
8044,L54064,L,302.5,314.0,1815,30.3,64,0,0,0,0,0,0
8045,H71579,H,302.5,314.1,1656,46.3,69,0,0,0,0,0,0
8046,L54065,L,302.5,314.0,1716,37.2,71,0,0,0,0,0,0
8047,M12403,M,302.5,314.0,1575,39.1,74,0,0,0,0,0,0
8048,H71580,H,302.5,314.0,1683,23.3,79,0,0,0,0,0,0
8049,M12404,M,302.5,314.0,1557,35.7,82,0,0,0,0,0,0
8050,M12405,M,302.5,314.0,1657,34.3,85,0,0,0,0,0,0
8051,L54066,L,302.5,314.0,1717,44.2,87,0,0,0,0,0,0
8052,M12406,M,302.5,314.0,1601,37.3,90,0,0,0,0,0,0
8053,H71581,H,302.5,314.0,1781,13.5,95,1,0,0,1,0,0
8054,M12407,M,302.4,314.0,1735,35.8,98,0,0,0,0,0,0
8055,H71582,H,302.4,314.0,1834,25.5,103,0,0,0,0,0,0
8056,M12408,M,302.5,314.0,1556,29.6,106,0,0,0,0,0,0
8057,M12409,M,302.5,314.1,1555,50.0,109,0,0,0,0,0,0
8058,L54067,L,302.5,314.1,1671,23.1,111,0,0,0,0,0,0
8059,M12410,M,302.5,314.1,1556,42.9,114,0,0,0,0,0,0
8060,H71583,H,302.5,314.1,1642,34.9,119,0,0,0,0,0,0
8061,M12411,M,302.6,314.1,1511,33.0,122,0,0,0,0,0,0
8062,L54068,L,302.6,314.1,1668,30.2,124,0,0,0,0,0,0
8063,M12412,M,302.5,314.1,1637,43.2,127,0,0,0,0,0,0
8064,M12413,M,302.5,314.0,1534,44.3,130,0,0,0,0,0,0
8065,H71584,H,302.5,314.0,1696,22.7,135,0,0,0,0,0,0
8066,L54069,L,302.5,314.0,1592,51.5,137,0,0,0,0,0,0
8067,L54070,L,302.4,314.0,1722,28.1,139,0,0,0,0,0,0
8068,L54071,L,302.5,314.0,1483,43.9,141,0,0,0,0,0,0
8069,L54072,L,302.4,314.0,1774,28.2,143,0,0,0,0,0,0
8070,H71585,H,302.4,313.9,1739,35.4,148,0,0,0,0,0,0
8071,L54073,L,302.4,314.0,1650,27.2,150,0,0,0,0,0,0
8072,M12414,M,302.4,314.0,1829,34.7,153,0,0,0,0,0,0
8073,L54074,L,302.3,313.9,1701,38.0,155,0,0,0,0,0,0
8074,L54075,L,302.3,313.8,1738,28.5,157,0,0,0,0,0,0
8075,H71586,H,302.3,313.8,1695,43.1,162,0,0,0,0,0,0
8076,L54076,L,302.3,313.8,1534,44.5,164,0,0,0,0,0,0
8077,L54077,L,302.4,313.9,1477,67.1,166,1,0,0,1,1,0
8078,L54078,L,302.4,313.9,1657,49.3,168,0,0,0,0,0,0
8079,H71587,H,302.4,310.5,1517,51.8,173,0,0,0,0,0,0
8080,H71588,H,302.3,313.9,1710,22.3,178,0,0,0,0,0,0
8081,L54079,L,302.4,313.9,1806,20.4,180,0,0,0,0,0,0
8082,M12415,M,302.4,313.9,1693,37.0,183,0,0,0,0,0,0
8083,L54080,L,302.4,313.9,1559,57.9,185,1,0,0,1,0,0
8084,M12416,M,302.4,313.9,1527,64.7,188,1,0,0,1,1,0
8085,L54081,L,302.4,313.9,1670,33.1,190,0,0,0,0,0,0
8086,H71589,H,302.4,313.9,1757,34.1,195,0,0,0,0,0,0
8087,H71590,H,302.5,314.0,1810,45.4,200,0,0,0,0,0,0
8088,L54082,L,302.5,314.0,1687,38.0,202,0,0,0,0,0,0
8089,L54083,L,302.4,313.9,1774,38.3,204,1,1,0,0,0,0
8090,L54084,L,302.4,313.9,1578,46.3,206,0,0,0,0,0,0
8091,L54085,L,302.4,313.9,1447,67.2,208,1,0,0,1,1,0
8092,L54086,L,302.3,313.8,1511,53.0,210,1,0,0,0,1,0
8093,L54087,L,302.3,313.9,1470,58.7,212,1,0,0,1,1,0
8094,H71591,H,302.3,313.9,1719,21.6,11,0,0,0,0,0,0
8095,L54088,L,302.4,314.0,1674,50.7,13,0,0,0,0,0,0
8096,H71592,H,302.4,313.9,1790,30.5,18,0,0,0,0,0,0
8097,L54089,L,302.4,310.7,1517,56.8,20,1,0,0,1,0,0
8098,M12417,M,302.4,314.0,1550,53.6,23,0,0,0,0,0,0
8099,L54090,L,302.4,314.0,1618,46.0,25,0,0,0,0,0,0
8100,H71593,H,302.4,311.0,1710,32.6,30,0,0,0,0,0,0
8101,L54091,L,302.4,314.0,1728,35.2,32,0,0,0,0,0,0
8102,L54092,L,302.4,314.0,1635,36.0,34,0,0,0,0,0,0
8103,M12418,M,302.4,314.0,1592,47.6,37,0,0,0,0,0,0
8104,M12419,M,302.3,313.9,1751,44.0,40,0,0,0,0,0,0
8105,M12420,M,302.4,314.0,1551,54.2,43,0,0,0,0,0,0
8106,L54093,L,302.4,314.0,1515,56.1,45,0,0,0,0,0,0
8107,L54094,L,302.3,313.9,1686,31.5,47,0,0,0,0,0,0
8108,H71594,H,302.3,313.9,1632,44.8,52,0,0,0,0,0,0
8109,M12421,M,302.3,313.9,1487,44.6,55,0,0,0,0,0,0
8110,M12422,M,302.3,313.9,1615,39.0,58,0,0,0,0,0,0
8111,L54095,L,302.3,313.9,1639,49.4,60,0,0,0,0,0,0
8112,L54096,L,302.4,314.0,1805,44.9,62,0,0,0,0,0,0
8113,H71595,H,302.4,313.9,1632,34.3,67,0,0,0,0,0,0
8114,M12423,M,302.3,310.2,1726,38.6,70,0,0,0,0,0,0
8115,L54097,L,302.4,313.9,1684,36.5,72,0,0,0,0,0,0
8116,H71596,H,302.3,313.9,1792,32.7,77,0,0,0,0,0,0
8117,M12424,M,302.3,313.9,1599,39.1,80,0,0,0,0,0,0
8118,L54098,L,302.4,313.9,1817,27.0,82,0,0,0,0,0,0
8119,L54099,L,302.4,314.0,1752,44.7,84,0,0,0,0,0,0
8120,M12425,M,302.4,314.0,1707,54.0,87,1,0,0,1,0,0
8121,L54100,L,302.5,314.0,1776,40.5,89,0,0,0,0,0,0
8122,M12426,M,302.4,314.0,1618,49.5,92,0,0,0,0,0,0
8123,M12427,M,302.5,314.0,1695,41.6,95,0,0,0,0,0,0
8124,L54101,L,302.4,314.0,1665,29.8,97,0,0,0,0,0,0
8125,H71597,H,302.4,313.9,1346,60.1,102,0,0,0,0,0,0
8126,L54102,L,302.4,314.0,1799,15.8,104,1,0,0,1,0,0
8127,L54103,L,302.4,313.9,1635,40.1,106,0,0,0,0,0,0
8128,M12428,M,302.4,313.9,1777,32.3,109,0,0,0,0,0,0
8129,M12429,M,302.4,314.0,1645,55.8,112,1,0,0,1,0,0
8130,L54104,L,302.5,314.0,1543,42.2,114,0,0,0,0,0,0
8131,M12430,M,302.5,314.0,1728,65.6,117,1,0,0,1,0,0
8132,H71598,H,302.5,314.0,1683,40.4,122,0,0,0,0,0,0
8133,H71599,H,302.5,314.0,1574,32.4,127,0,0,0,0,0,0
8134,H71600,H,302.5,314.0,1636,22.9,132,0,0,0,0,0,0
8135,L54105,L,302.5,314.0,1396,51.1,134,0,0,0,0,0,0
8136,L54106,L,302.5,314.0,2182,31.7,136,0,0,0,0,0,0
8137,M12431,M,302.5,314.0,1624,35.8,139,0,0,0,0,0,0
8138,L54107,L,302.4,314.0,1511,52.3,141,0,0,0,0,0,0
8139,M12432,M,302.4,313.9,1537,50.5,144,0,0,0,0,0,0
8140,L54108,L,302.3,313.9,1655,33.9,146,0,0,0,0,0,0
8141,L54109,L,302.4,313.9,1725,35.5,148,0,0,0,0,0,0
8142,L54110,L,302.3,313.9,1593,22.4,150,0,0,0,0,0,0
8143,L54111,L,302.4,313.9,1661,19.4,152,1,0,0,1,0,0
8144,L54112,L,302.3,313.9,1652,47.6,154,0,0,0,0,0,0
8145,M12433,M,302.3,310.4,1551,48.7,157,0,0,0,0,0,0
8146,M12434,M,302.3,313.9,1684,43.6,160,0,0,0,0,0,0
8147,L54113,L,302.4,313.9,1595,41.9,162,0,0,0,0,0,0
8148,L54114,L,302.4,314.0,1828,32.9,164,0,0,0,0,0,0
8149,H71601,H,302.4,314.0,1592,54.7,169,1,0,0,1,0,0
8150,L54115,L,302.5,314.0,1853,22.2,171,0,0,0,0,0,0
8151,M12435,M,302.4,314.0,1721,35.3,174,0,0,0,0,0,0
8152,M12436,M,302.5,314.0,1694,41.6,177,0,0,0,0,0,0
8153,M12437,M,302.5,314.1,1582,40.0,180,0,0,0,0,0,0
8154,H71602,H,302.5,314.1,1755,40.0,185,0,0,0,0,0,0
8155,M12438,M,302.5,314.1,1696,34.8,188,0,0,0,0,0,0
8156,H71603,H,302.5,314.0,1536,45.4,193,0,0,0,0,0,0
8157,H71604,H,302.5,314.0,1523,27.8,198,0,0,0,0,0,0
8158,L54116,L,302.5,314.0,1670,38.6,200,0,0,0,0,0,0
8159,L54117,L,302.4,313.9,1763,44.3,202,0,0,0,0,0,0
8160,L54118,L,302.4,313.9,1586,36.7,204,0,0,0,0,0,0
8161,L54119,L,302.4,313.9,1565,40.0,206,0,0,0,0,0,0
8162,M12439,M,302.4,314.0,1610,42.2,209,0,0,0,0,0,0
8163,L54120,L,302.5,314.0,1841,22.4,211,0,0,0,0,0,0
8164,L54121,L,302.4,313.9,1571,23.3,213,0,0,0,0,0,0
8165,L54122,L,302.4,313.9,1585,41.3,215,1,1,0,0,0,0
8166,M12440,M,302.4,313.9,1591,33.9,218,0,0,0,0,0,0
8167,M12441,M,302.4,313.9,1729,34.5,221,1,1,0,0,0,0
8168,H71605,H,302.3,313.9,1608,45.7,226,0,0,0,0,0,0
8169,L54123,L,302.4,313.9,1670,30.1,228,0,0,0,0,0,0
8170,L54124,L,302.3,313.9,1759,15.9,230,1,0,0,1,0,0
8171,H71606,H,302.4,313.9,1634,56.6,235,1,0,0,1,1,0
8172,M12442,M,302.4,313.9,1688,52.1,238,1,1,0,1,1,0
8173,M12443,M,302.4,314.0,1680,52.0,241,1,0,0,1,1,0
8174,M12444,M,302.5,314.0,1760,28.8,244,0,0,0,0,0,0
8175,L54125,L,302.5,314.0,1779,39.2,246,0,0,0,0,0,0
8176,H71607,H,302.5,314.1,1632,27.3,251,0,0,0,0,0,0
8177,M12445,M,302.5,314.0,1688,39.4,6,0,0,0,0,0,0
8178,M12446,M,302.5,314.0,1879,36.5,9,0,0,0,0,0,0
8179,M12447,M,302.5,314.0,1541,29.2,12,0,0,0,0,0,0
8180,L54126,L,302.4,313.9,1576,45.0,14,0,0,0,0,0,0
8181,L54127,L,302.4,313.9,1570,37.4,16,0,0,0,0,0,0
8182,M12448,M,302.5,314.0,1586,57.2,19,1,0,0,1,0,0
8183,M12449,M,302.5,314.0,1775,40.9,22,0,0,0,0,0,0
8184,L54128,L,302.5,314.0,1831,14.5,24,1,0,0,1,0,0
8185,L54129,L,302.6,314.1,1725,21.9,26,0,0,0,0,0,0
8186,H71608,H,302.7,314.2,1590,61.0,31,1,0,0,1,0,0
8187,L54130,L,302.8,314.2,1643,36.4,33,0,0,0,0,0,0
8188,L54131,L,302.8,314.3,1655,42.4,35,0,0,0,0,0,0
8189,M12450,M,302.8,314.3,1705,40.1,38,0,0,0,0,0,0
8190,H71609,H,302.9,314.3,1734,54.2,43,1,0,0,1,0,0
8191,M12451,M,302.9,314.3,1790,20.9,46,0,0,0,0,0,0
8192,H71610,H,302.9,314.3,1600,53.3,51,0,0,0,0,0,0
8193,L54132,L,302.9,314.3,1768,52.6,53,1,0,0,1,0,0
8194,H71611,H,302.9,314.4,1474,40.1,58,0,0,0,0,0,0
8195,H71612,H,302.9,314.4,1620,44.1,63,0,0,0,0,0,0
8196,M12452,M,302.8,314.3,1603,36.3,66,0,0,0,0,0,0
8197,M12453,M,302.8,314.3,1716,23.1,69,0,0,0,0,0,0
8198,L54133,L,302.8,314.3,1674,45.8,71,0,0,0,0,0,0
8199,L54134,L,302.8,314.3,1725,42.5,73,0,0,0,0,0,0
8200,L54135,L,302.8,314.3,1589,42.7,75,0,0,0,0,0,0
8201,L54136,L,302.8,314.3,1685,44.8,77,0,0,0,0,0,0
8202,H71613,H,302.8,314.3,1601,34.0,82,0,0,0,0,0,0
8203,L54137,L,302.8,314.3,1457,54.9,84,0,0,0,0,0,0
8204,M12454,M,302.9,311.1,1656,40.1,87,0,0,0,0,0,0
8205,L54138,L,302.9,314.4,1602,45.4,89,0,0,0,0,0,0
8206,L54139,L,302.9,314.4,1798,37.3,91,0,0,0,0,0,0
8207,L54140,L,302.9,314.4,1787,50.5,93,1,0,0,1,0,0
8208,L54141,L,302.8,314.3,1590,41.0,95,0,0,0,0,0,0
8209,M12455,M,302.8,314.4,1491,39.1,98,0,0,0,0,0,0
8210,H71614,H,302.9,314.4,1464,52.1,103,0,0,0,0,0,0
8211,L54142,L,302.9,314.4,1664,22.8,105,0,0,0,0,0,0
8212,H71615,H,302.8,314.3,1683,37.2,110,0,0,0,0,0,0
8213,M12456,M,302.8,314.3,1658,33.9,113,0,0,0,0,0,0
8214,M12457,M,302.8,314.3,1517,43.7,116,0,0,0,0,0,0
8215,L54143,L,302.8,314.3,1794,43.2,118,0,0,0,0,0,0
8216,L54144,L,302.8,314.3,1710,39.9,120,0,0,0,0,0,0
8217,H71616,H,302.8,314.3,1845,32.9,125,0,0,0,0,0,0
8218,M12458,M,302.8,314.2,1489,39.8,128,0,0,0,0,0,0
8219,L54145,L,302.7,314.2,1748,43.2,130,0,0,0,0,0,0
8220,H71617,H,302.7,314.2,1646,38.2,135,0,0,0,0,0,0
8221,L54146,L,302.7,314.3,1557,51.1,137,0,0,0,0,0,0
8222,M12459,M,302.8,314.3,1620,46.1,140,0,0,0,0,0,0
8223,L54147,L,302.7,314.3,1586,40.2,142,0,0,0,0,0,0
8224,H71618,H,302.8,314.3,1759,16.5,147,1,0,0,1,0,0
8225,L54148,L,302.8,314.3,2167,37.8,149,0,0,0,0,0,0
8226,L54149,L,302.7,314.2,1441,46.3,151,0,0,0,0,0,0
8227,M12460,M,302.7,314.2,1799,37.2,154,0,0,0,0,0,0
8228,L54150,L,302.8,314.2,1670,43.0,156,0,0,0,0,0,0
8229,H71619,H,302.8,314.2,1652,37.8,161,0,0,0,0,0,0
8230,M12461,M,302.7,314.2,1722,42.3,164,0,0,0,0,0,0
8231,L54151,L,302.7,314.2,1610,54.0,166,1,0,0,1,0,0
8232,L54152,L,302.7,314.2,1566,47.9,168,0,0,0,0,0,0
8233,H71620,H,302.8,314.2,1648,27.0,173,0,0,0,0,0,0
8234,M12462,M,302.8,314.2,1871,23.4,176,0,0,0,0,0,0
8235,H71621,H,302.7,314.2,1494,44.4,181,0,0,0,0,0,0
8236,L54153,L,302.7,314.2,1572,51.7,183,0,0,0,0,0,0
8237,H71622,H,302.7,314.2,1609,23.4,188,0,0,0,0,0,0
8238,M12463,M,302.7,314.2,1705,37.9,5,0,0,0,0,0,0
8239,M12464,M,302.8,314.2,1518,63.7,8,1,0,0,1,0,0
8240,L54154,L,302.7,310.8,1552,37.3,10,0,0,0,0,0,0
8241,L54155,L,302.7,314.2,1440,65.3,12,1,0,0,1,0,0
8242,H71623,H,302.7,314.2,1697,31.8,17,0,0,0,0,0,0
8243,H71624,H,302.7,314.2,1709,33.5,22,0,0,0,0,0,0
8244,L54156,L,302.8,314.2,1512,33.0,24,0,0,0,0,0,0
8245,H71625,H,302.7,314.2,1653,27.2,29,0,0,0,0,0,0
8246,L54157,L,302.7,314.2,1752,23.1,31,0,0,0,0,0,0
8247,L54158,L,302.7,314.2,1770,37.8,33,0,0,0,0,0,0
8248,L54159,L,302.7,314.2,1718,41.4,35,0,0,0,0,0,0
8249,L54160,L,302.7,314.2,1646,32.8,37,0,0,0,0,0,0
8250,L54161,L,302.7,314.2,1765,35.2,39,0,0,0,0,0,0
8251,L54162,L,302.7,310.8,1546,54.5,41,0,0,0,0,0,0
8252,L54163,L,302.8,314.3,1318,49.7,43,0,0,0,0,0,0
8253,M12465,M,302.8,314.3,1793,37.4,1,0,0,0,0,0,0
8254,H71626,H,302.8,314.3,1669,44.3,6,0,0,0,0,0,0
8255,M12466,M,302.8,314.3,1752,23.6,9,0,0,0,0,0,0
8256,L54164,L,302.7,314.2,1637,42.7,11,0,0,0,0,0,0
8257,M12467,M,302.7,314.2,1680,39.4,14,0,0,0,0,0,0
8258,L54165,L,302.7,314.1,1670,36.3,16,0,0,0,0,0,0
8259,M12468,M,302.7,314.1,1622,40.3,19,0,0,0,0,0,0
8260,M12469,M,302.7,314.2,1598,38.7,22,0,0,0,0,0,0
